 98In   98   49    2    0    1    1   13.980000    0.490000
  1   0.000000  -1.0  0   3.20E-02  0   +X                       1 ?      0.0000 %EC+%B+
  2   0.000000  -1.0  0   1.20E+00  0   +Y                       1 ?      0.0000 %EC+%B+
 99In   99   49    1    0    1    1   15.400001    0.900000
  1   0.000000  -1.0  0   3.00E+00  0                            1 ?      0.0000 %EC+%B+
100In  100   49    2    0    1    1   11.131001    1.690000
  1   0.000000  -1.0  0   5.90E+00  0                   (6+,7+)  2 =    100.0000 %EC+%B+ =      1.6000 %ECP   
  2   2.760000   1.0  1             0                      (1+)  0
101In  101   49    9    8    1    1   12.520000    1.650000
  1   0.000000   4.5  1   1.51E+01  0                    (9/2+)  2 AP   100.0000 %EC+%B+ ?      0.0000 %B+P   
  2   1.309700   6.5  1             1                   (13/2+)  0
                                          1      1.310  9.993E-01  1.000E+00  6.637E-04
  3   1.651500   8.5  1             1                   (17/2+)  0
                                          2      0.342  9.781E-01  1.000E+00  2.234E-02
  4   2.010900   9.5  1             1                   (19/2+)  0
                                          3      0.359  9.837E-01  1.000E+00  1.659E-02
  5   3.258800  10.5  1             1                   (21/2+)  0
                                          4      1.248  9.991E-01  1.000E+00  8.707E-04
  6   4.394800  11.5 -1             1                   (23/2-)  0
                                          5      1.136  9.996E-01  1.000E+00  3.958E-04
  7   4.781600  12.5 -1             1                   (25/2-)  0
                                          6      0.387  9.864E-01  1.000E+00  1.379E-02
  8   4.934600  11.5  1             1                   (23/2+)  0
                                          4      2.924  1.000E+00  1.000E+00  0.000E+00
  9   6.074201  -1.0  0             1                            0
                                          8      1.140  1.000E+00  1.000E+00  0.000E+00
102In  102   49   52   85    9    1   10.167001    2.250000
  1   0.000000   6.0  1   2.33E+01  0                      (6+)  2 =    100.0000 %EC+%B+ =      0.0093 %B+P   
  2   0.094000   4.0  1             1                      (4+)  0
                                          1      0.094  3.398E-01  1.000E+00  1.943E+00
  3   0.144940   7.0  1             1                      (7+)  0
                                          1      0.145  8.457E-01  1.000E+00  1.824E-01
  4   0.163000   3.0  1             1                      (3+)  0
                                          2      0.069  4.023E-01  1.000E+00  1.486E+00
  5   0.352010   7.0  1             1                      (7+)  0
                                          1      0.352  9.828E-01  1.000E+00  1.747E-02
  6   0.483000   2.0  1             1                      (2+)  0
                                          4      0.320  9.782E-01  1.000E+00  2.227E-02
  7   0.700000   3.0  1             1                      (3+)  0
                                          4      0.538  9.941E-01  1.000E+00  5.975E-03
  8   0.938000   2.0  1             2                      (2+)  0
                                          7      0.238  4.435E-01  4.648E-01  4.800E-02
                                          2      0.844  5.343E-01  5.352E-01  1.745E-03
  9   0.979670   8.0  1             2                      (8+)  0
                                          5      0.628  9.317E-02  9.355E-02  4.126E-03
                                          3      0.835  9.045E-01  9.064E-01  2.130E-03
 10   1.270000   1.0  1             1                      (1+)  0
                                          4      1.107  9.991E-01  1.000E+00  9.445E-04
 11   1.281650   9.0  1             3                      (9+)  0
                                          9      0.302  2.173E-01  2.229E-01  2.580E-02
                                          5      0.929  8.008E-02  8.019E-02  1.394E-03
                                          3      1.137  6.963E-01  6.970E-01  8.922E-04
 12   1.315300   9.0  1             1                      (9+)  0
                                          9      0.336  9.807E-01  1.000E+00  1.967E-02
 13   1.500000   9.0  1             1                      (9+)  0
                                          9      0.520  9.936E-01  1.000E+00  6.479E-03
 14   1.521000   1.0  1             1                        1+  0
                                          8      0.583  9.951E-01  1.000E+00  4.925E-03
 15   1.546000   1.0  1             1                        1+  0
                                          6      1.063  9.988E-01  1.000E+00  1.239E-03
 16   1.663300  10.0  1             2                     (10+)  0
                                         13      0.163  2.677E-02  3.030E-02  1.318E-01
                                         11      0.382  9.561E-01  9.697E-01  1.424E-02
 17   1.723100  10.0  1             2                     (10+)  0
                                         13      0.223  1.173E-02  1.240E-02  5.704E-02
                                         11      0.441  9.779E-01  9.876E-01  9.931E-03
 18   1.808000   1.0  1             1                      (1+)  0
                                          6      1.325  0.000E+00  0.000E+00  7.646E-04
 19   1.908000   1.0  1             1                        1+  0
