                                         15      0.210  8.525E-02  1.323E-01  5.515E-01
                                         11      0.740  8.611E-01  8.677E-01  7.738E-03
 20   2.583800  14.5  1             2 u +X              (29/2+)  0
                                         18      0.161  4.286E-01  9.226E-01  1.152E+00
                                         16      0.280  7.030E-02  7.745E-02  1.017E-01
 21   2.798900  15.5  1             2 u +X              (31/2+)  0
                                         20      0.215  6.167E-01  9.338E-01  5.141E-01
                                         18      0.376  6.352E-02  6.625E-02  4.298E-02
 22   2.952400  14.5 -1             2 u +X              (29/2-)  0
                                         19      0.494  4.917E-01  5.189E-01  5.521E-02
                                         15      0.704  4.770E-01  4.811E-01  8.629E-03
 23   3.045500  16.5  1             2 u +X              (33/2+)  0
                                         21      0.247  5.841E-01  7.905E-01  3.535E-01
                                         20      0.462  2.044E-01  2.095E-01  2.485E-02
 24   3.094300  15.5 -1             2 u +X              (31/2-)  0
                                         22      0.142  1.772E-01  4.717E-01  1.662E+00
                                         19      0.637  5.227E-01  5.283E-01  1.080E-02
 25   3.295200  16.5 -1             2 u +X              (33/2-)  0
                                         24      0.201  6.040E-01  9.790E-01  6.208E-01
                                         22      0.343  1.993E-02  2.105E-02  5.603E-02
 26   3.308400  17.5  1             2 u +X              (35/2+)  0
                                         23      0.263  5.357E-01  6.945E-01  2.966E-01
                                         21      0.509  3.000E-01  3.055E-01  1.830E-02
 27   3.515600  17.5 -1             2 u +X              (35/2-)  0
                                         25      0.220  5.965E-01  8.837E-01  4.814E-01
                                         24      0.421  1.127E-01  1.163E-01  3.160E-02
 28   3.630600  18.5  1             2 u +X              (37/2+)  0
                                         26      0.322  5.787E-01  6.775E-01  1.707E-01
                                         23      0.585  3.183E-01  3.225E-01  1.311E-02
 29   3.759900  18.5 -1             2 u +X              (37/2-)  0
                                         27      0.244  6.205E-01  8.455E-01  3.627E-01
                                         25      0.465  1.508E-01  1.545E-01  2.442E-02
 30   3.931700  19.5  1             2 u +X              (39/2+)  0
                                         28      0.301  4.406E-01  5.310E-01  2.051E-01
                                         26      0.623  4.638E-01  4.690E-01  1.133E-02
 31   4.039000  19.5 -1             2 u +X              (39/2-)  0
                                         29      0.279  6.014E-01  7.529E-01  2.520E-01
                                         27      0.523  2.429E-01  2.471E-01  1.713E-02
 32   4.319201  20.5  1             2 u +X              (41/2+)  0
                                         30      0.388  4.994E-01  5.515E-01  1.043E-01
                                         28      0.689  4.445E-01  4.485E-01  9.059E-03
 33   4.322500  20.5 -1             2 u +X              (41/2-)  0
                                         31      0.283  5.569E-01  6.915E-01  2.417E-01
                                         29      0.563  3.041E-01  3.085E-01  1.437E-02
 34   4.628700  21.5 -1             2 u +X              (43/2-)  0
                                         33      0.306  6.055E-01  7.240E-01  1.958E-01
                                         31      0.590  2.725E-01  2.760E-01  1.288E-02
 35   4.647500  21.5  1             2 u +X              (43/2+)  0
                                         32      0.328  3.301E-01  3.837E-01  1.623E-01
                                         30      0.716  6.113E-01  6.163E-01  8.322E-03
 36   4.954100  22.5 -1             2 u +X              (45/2-)  0
                                         34      0.325  5.194E-01  6.061E-01  1.669E-01
                                         33      0.632  3.896E-01  3.939E-01  1.099E-02
 37   5.085800  22.5  1             2 u +X              (45/2+)  0
                                         35      0.438  4.801E-01  5.164E-01  7.561E-02
                                         32      0.767  4.801E-01  4.836E-01  7.178E-03
 38   5.293601  23.5 -1             2 u +X              (47/2-)  0
                                         36      0.339  4.148E-01  4.765E-01  1.487E-01
                                         34      0.665  5.185E-01  5.235E-01  9.782E-03
 39   5.436500  23.5  1             2 u +X              (47/2+)  0
                                         37      0.351  1.937E-01  2.200E-01  1.361E-01
                                         35      0.789  7.747E-01  7.800E-01  6.747E-03
 40   5.647800  24.5 -1             2 u +X              (49/2-)  0
                                         38      0.355  5.757E-01  6.515E-01  1.316E-01
                                         36      0.694  3.454E-01  3.485E-01  8.913E-03
 41   5.912701  24.5  1             2 u +X              (49/2+)  0
                                         39      0.476  3.254E-01  3.452E-01  6.078E-02
                                         37      0.827  6.508E-01  6.548E-01  6.119E-03
 42   6.017800  25.5 -1             2 u +X              (51/2-)  0
                                         40      0.370  4.517E-01  5.050E-01  1.180E-01
                                         38      0.724  4.910E-01  4.950E-01  8.118E-03
 43   6.397800  26.5 -1             2 u +X              (53/2-)  0
                                         42      0.380  5.138E-01  5.704E-01  1.101E-01
                                         40      0.750  4.264E-01  4.296E-01  7.514E-03
 44   6.799701  27.5 -1             2 u +X              (55/2-)  0
                                         43      0.402  0.000E+00  0.000E+00  9.461E-02
                                         42      0.782  9.932E-01  1.000E+00  6.882E-03
 45   7.213400  28.5 -1             2 u +X              (57/2-)  0
                                         44      0.414  9.194E-01  1.000E+00  8.769E-02
                                         43      0.815  0.000E+00  0.000E+00  6.298E-03
164Ta  164   73   26   38    9    1    8.810000    1.290000
  1   0.000000   3.0  1   1.42E+01  0                      (3+)  1 =    100.0000 %EC+%B+
  2   0.000000  -1.0  0             0   +X                       0
  3   0.000000  -1.0  0             0   +Y                       0
  4   0.093700  -1.0  0             1   +X                       0
                                          2      0.094  0.000E+00  0.000E+00  0.000E+00
  5   0.111500  -1.0  0             1                            0
                                          1      0.112  0.000E+00  0.000E+00  0.000E+00
  6   0.131000  -1.0  0             1   +Y                       0
                                          3      0.131  1.000E+00  1.000E+00  0.000E+00
  7   0.188700  -1.0  0             1   +X                       0
                                          4      0.095  0.000E+00  0.000E+00  0.000E+00
  8   0.321000  -1.0  0             1   +Y                       0
                                          6      0.190  0.000E+00  0.000E+00  0.000E+00
  9   0.329200  11.0 -1             2   +X                (11-)  0
                                          7      0.141  3.639E-01  3.639E-01  0.000E+00
                                          4      0.236  6.361E-01  6.361E-01  0.000E+00
 10   0.515000  -1.0  0             1   +Y                       0
                                          8      0.194  1.000E+00  1.000E+00  0.000E+00
 11   0.523400  12.0 -1             1   +X                (12-)  0
                                          9      0.194  5.945E-01  1.000E+00  6.821E-01
 12   0.704100  13.0 -1             2   +X                (13-)  0
                                         11      0.181  3.961E-01  7.272E-01  8.357E-01
                                          9      0.375  2.615E-01  2.728E-01  4.346E-02
 13   0.743100  -1.0  0             1   +Y                       0
                                         10      0.228  1.000E+00  1.000E+00  0.000E+00
 14   0.987400  14.0 -1             2   +X                (14-)  0
                                         12      0.283  5.270E-01  6.545E-01  2.420E-01
                                         11      0.464  3.373E-01  3.455E-01  2.452E-02
 15   0.999900  -1.0  0             2   +Y                       0
                                         13      0.257  4.949E-01  4.949E-01  0.000E+00
                                         10      0.485  5.051E-01  5.051E-01  0.000E+00
 16   1.234100  15.0 -1             2   +X                (15-)  0
                                         14      0.247  3.565E-01  4.823E-01  3.531E-01
                                         12      0.530  5.092E-01  5.177E-01  1.660E-02
 17   1.281300  -1.0  0             2   +Y                       0
                                         15      0.281  5.263E-01  5.263E-01  0.000E+00
                                         13      0.538  4.737E-01  4.737E-01  0.000E+00
 18   1.572700  16.0 -1             2   +X                (16-)  0
                                         16      0.339  3.941E-01  4.530E-01  1.495E-01
                                         14      0.585  5.399E-01  5.470E-01  1.310E-02
 19   1.594400  -1.0  0             2   +Y                       0
                                         17      0.313  3.631E-01  3.631E-01  0.000E+00
                                         15      0.595  6.369E-01  6.369E-01  0.000E+00
 20   1.872600  17.0 -1             2   +X                (17-)  0
                                         18      0.300  3.355E-01  4.051E-01  2.073E-01
                                         16      0.639  5.886E-01  5.949E-01  1.072E-02
 21   1.925700  -1.0  0             2   +Y                       0
                                         19      0.332  0.000E+00  0.000E+00  0.000E+00
                                         17      0.644  1.000E+00  1.000E+00  0.000E+00
 22   2.247900  18.0 -1             2   +X                (18-)  0
                                         20      0.375  5.524E-01  6.152E-01  1.137E-01
                                         18      0.675  3.812E-01  3.848E-01  9.459E-03
 23   2.285600  -1.0  0             2   +Y                       0
                                         21      0.360  0.000E+00  0.000E+00  0.000E+00
                                         19      0.691  0.000E+00  0.000E+00  0.000E+00
 24   2.591600  19.0 -1             2   +X                (19-)  0
                                         22      0.344  4.852E-01  5.549E-01  1.436E-01
                                         20      0.719  4.415E-01  4.451E-01  8.239E-03
 25   2.995900  20.0 -1             2   +X                (20-)  0
                                         24      0.404  6.070E-01  6.636E-01  9.339E-02
                                         22      0.748  3.338E-01  3.364E-01  7.563E-03
 26   3.350700  21.0 -1             2   +X                (21-)  0
                                         25      0.355  0.000E+00  0.000E+00  1.318E-01
                                         24      0.759  0.000E+00  0.000E+00  7.330E-03
165Ta  165   73   25   41   16    1   10.640000    1.323000
  1   0.000000   4.5 -1   3.10E+01  0 u                  (9/2-)  1 =    100.0000 %EC+%B+
  2   0.060000  10.5  1             0 n                          0
  3   0.070600   5.5 -1             1 u                 (11/2-)  0
                                          1      0.071  7.513E-02  1.000E+00  1.231E+01
  4   0.230000  12.5  1             0 n                          0
  5   0.297300   6.5 -1             2 u                 (13/2-)  0
                                          3      0.227  6.347E-01  9.174E-01  4.454E-01
                                          1      0.297  7.616E-02  8.264E-02  8.505E-02
  6   0.470100   7.5 -1             2 u                 (15/2-)  0
                                          5      0.173  2.917E-01  5.681E-01  9.475E-01
                                          3      0.400  4.167E-01  4.319E-01  3.646E-02
  7   0.793900   8.5 -1             2 u                 (17/2-)  0
                                          6      0.324  5.680E-01  6.638E-01  1.686E-01
                                          5      0.497  3.294E-01  3.362E-01  2.060E-02
  8   0.997900   9.5 -1             2 u                 (19/2-)  0
                                          7      0.204  1.662E-01  2.652E-01  5.959E-01
                                          6      0.528  7.226E-01  7.348E-01  1.677E-02
  9   1.399200  10.5 -1             2 u                 (21/2-)  0
                                          8      0.401  4.985E-01  5.459E-01  9.523E-02
                                          7      0.605  4.486E-01  4.541E-01  1.212E-02
 10   1.618400  11.5 -1             2 u                 (23/2-)  0
                                          9      0.219  9.506E-02  1.415E-01  4.887E-01
                                          8      0.621  8.488E-01  8.585E-01  1.144E-02
 11   2.071000  12.5 -1             2 u                 (25/2-)  0
                                         10      0.453  5.107E-01  5.462E-01  6.952E-02
                                          9      0.672  4.495E-01  4.538E-01  9.569E-03
 12   2.294800  13.5 -1             2 u                 (27/2-)  0
                                         11      0.224  1.267E-01  1.851E-01  4.604E-01
                                         10      0.677  8.073E-01  8.149E-01  9.419E-03
 13   2.655700  14.5 -1             2 u                 (29/2-)  0
                                         12      0.361  4.956E-01  5.581E-01  1.260E-01
                                         11      0.585  4.362E-01  4.419E-01  1.314E-02
 14   2.790500  15.5 -1             2 u                 (31/2-)  0
                                         13      0.135  2.302E-01  6.737E-01  1.927E+00
                                         12      0.496  3.197E-01  3.263E-01  2.067E-02
 15   2.974300  16.5 -1             2 u                 (33/2-)  0
                                         14      0.184  5.436E-01  9.768E-01  7.967E-01
                                         13      0.319  2.175E-02  2.324E-02  6.896E-02
 16   3.174500  17.5 -1             2 u                 (35/2-)  0
                                         15      0.200  5.183E-01  8.436E-01  6.277E-01
                                         14      0.384  1.503E-01  1.564E-01  4.063E-02
 17   3.412800  18.5 -1             2 u                 (37/2-)  0
                                         16      0.238  5.119E-01  7.104E-01  3.878E-01
                                         15      0.438  2.815E-01  2.896E-01  2.843E-02
 18   3.683000  19.5 -1             2 u                 (39/2-)  0
                                         17      0.270  5.246E-01  6.688E-01  2.750E-01
                                         16      0.508  3.252E-01  3.312E-01  1.839E-02
 19   3.969800  20.5 -1             2 u                 (41/2-)  0
                                         18      0.287  4.840E-01  5.973E-01  2.342E-01
                                         17      0.557  3.968E-01  4.027E-01  1.473E-02
 20   4.291700  21.5 -1             2 u                 (43/2-)  0
                                         19      0.322  5.264E-01  6.164E-01  1.710E-01
                                         18      0.609  3.790E-01  3.836E-01  1.196E-02
 21   4.622200  22.5 -1             2 u                 (45/2-)  0
                                         20      0.330  4.608E-01  5.345E-01  1.598E-01
                                         19      0.652  4.608E-01  4.655E-01  1.022E-02
 22   4.983100  23.5 -1             2 u                 (47/2-)  0
                                         21      0.361  6.020E-01  6.781E-01  1.265E-01
                                         20      0.692  3.190E-01  3.219E-01  8.964E-03
 23   5.355500  24.5 -1             2 u                 (49/2-)  0
                                         22      0.372  5.646E-01  6.301E-01  1.160E-01
                                         21      0.733  3.670E-01  3.699E-01  7.896E-03
 24   5.752500  25.5 -1             1 u                 (51/2-)  0
                                         22      0.769  9.929E-01  1.000E+00  7.120E-03
 25   6.168200  26.5 -1             1 u                 (53/2-)  0
                                         23      0.813  9.937E-01  1.000E+00  6.341E-03
166Ta  166   73   21   36    9    1    8.310000    1.750000
  1   0.000000   2.0  1   3.44E+01  0                      (2)+  1 =    100.0000 %EC+%B+
  2   0.000000   9.0 -1             0   +X                 (9-)  0
  3   0.053600  10.0 -1             1   +X                (10-)  0
                                          2      0.054  1.758E-01  1.000E+00  4.690E+00
  4   0.125790   1.0  1             1                        1+  0
                                          1      0.126  3.356E-01  1.000E+00  1.980E+00
  5   0.147600  11.0 -1             2   +X                (11-)  0
                                          3      0.094  0.000E+00  0.000E+00  5.364E+00
                                          2      0.148  0.000E+00  0.000E+00  8.654E-01
  6   0.298300  -1.0  0             1                            0
                                          4      0.173  5.848E-01  1.000E+00  7.100E-01
  7   0.320100  12.0 -1             2   +X                (12-)  0
                                          5      0.173  0.000E+00  0.000E+00  9.521E-01
                                          3      0.267  0.000E+00  0.000E+00  1.188E-01
  8   0.350340  -1.0  0             1                            0
                                          4      0.225  7.576E-01  1.000E+00  3.200E-01
  9   0.395930   1.0  1             4                        1+  0
                                          8      0.046  4.638E-02  3.808E-01  7.210E+00
                                          6      0.098  6.243E-02  3.371E-01  4.400E+00
                                          4      0.270  7.670E-02  9.127E-02  1.900E-01
                                          1      0.396  1.784E-01  1.909E-01  7.000E-02
 10   0.495000  13.0 -1             2   +X                (13-)  0
                                          7      0.175  0.000E+00  0.000E+00  9.159E-01
                                          5      0.347  0.000E+00  0.000E+00  5.384E-02
 11   0.754600  14.0 -1             2   +X                (14-)  0
                                         10      0.260  0.000E+00  0.000E+00  3.071E-01
                                          7      0.435  0.000E+00  0.000E+00  2.911E-02
 12   0.992200  15.0 -1             2   +X                (15-)  0
                                         11      0.238  0.000E+00  0.000E+00  3.914E-01
                                         10      0.497  0.000E+00  0.000E+00  2.053E-02
 13   1.309200  16.0 -1             2   +X                (16-)  0
                                         12      0.317  0.000E+00  0.000E+00  1.785E-01
                                         11      0.555  0.000E+00  0.000E+00  1.488E-02
 14   1.597800  17.0 -1             2   +X                (17-)  0
                                         13      0.289  0.000E+00  0.000E+00  2.301E-01
                                         12      0.606  0.000E+00  0.000E+00  1.210E-02
 15   1.946300  18.0 -1             2   +X                (18-)  0
                                         14      0.349  0.000E+00  0.000E+00  1.384E-01
                                         13      0.637  0.000E+00  0.000E+00  1.078E-02
 16   2.273200  19.0 -1             2   +X                (19-)  0
                                         15      0.327  0.000E+00  0.000E+00  1.643E-01
                                         14      0.675  0.000E+00  0.000E+00  9.453E-03
 17   2.626700  20.0 -1             2   +X                (20-)  0
                                         16      0.354  0.000E+00  0.000E+00  1.333E-01
                                         15      0.680  0.000E+00  0.000E+00  9.300E-03
 18   2.972100  21.0 -1             2   +X                (21-)  0
                                         17      0.345  0.000E+00  0.000E+00  1.419E-01
                                         16      0.699  0.000E+00  0.000E+00  8.768E-03
 19   3.304900  22.0 -1             2   +X                (22-)  0
                                         18      0.333  0.000E+00  0.000E+00  1.566E-01
                                         17      0.678  0.000E+00  0.000E+00  9.367E-03
 20   3.653900  23.0 -1             2   +X                (23-)  0
                                         19      0.349  0.000E+00  0.000E+00  1.379E-01
                                         18      0.682  0.000E+00  0.000E+00  9.257E-03
 21   3.972100  24.0 -1             2   +X                (24-)  0
                                         20      0.318  0.000E+00  0.000E+00  1.767E-01
                                         19      0.667  0.000E+00  0.000E+00  9.714E-03
167Ta  167   73   71  120   17    1   10.400001    1.960000
  1   0.000000   1.5  1   8.00E+01  0 u                  (3/2+)  1 =    100.0000 %EC+%B+
  2   0.000000   4.5 -1             0 u +X               (9/2-)  0
  3   0.094400   2.5  1             1 u                  (5/2+)  0
                                          1      0.094  1.706E-01  1.000E+00  4.860E+00
  4   0.098700   5.5 -1             1 u +X              (11/2-)  0
                                          2      0.099  1.766E-01  1.000E+00  4.662E+00
  5   0.204600   3.5  1             1 u                  (7/2+)  0
                                          3      0.110  2.500E-01  1.000E+00  3.000E+00
  6   0.214400   4.5  1             1 g                          0
                                          3      0.120  3.503E-01  1.000E+00  1.855E+00
  7   0.232830   3.5  1             1 u                  (7/2+)  0
                                          1      0.233  8.460E-01  1.000E+00  1.820E-01
  8   0.254100   1.5 -1             1 g                          0
                                          3      0.160  9.016E-01  1.000E+00  1.092E-01
  9   0.289000   4.5  1             2 c        (5/2+,7/2+,9/2+)  0
                                          5      0.084  1.099E-01  9.196E-01  7.370E+00
                                          3      0.195  6.043E-02  8.035E-02  3.297E-01
 10   0.289700   6.5 -1             2 u +X              (13/2-)  0
                                          4      0.191  4.600E-01  7.890E-01  7.155E-01
                                          2      0.290  1.932E-01  2.110E-01  9.197E-02
 11   0.374400   4.5  1             3 u                  (9/2+)  0
                                          6      0.160  1.664E-01  3.616E-01  1.172E+00
                                          5      0.170  2.728E-01  5.452E-01  9.984E-01
                                          3      0.280  8.458E-02  9.322E-02  1.021E-01
 12   0.392000   3.5 -1             1 g                (LE 7/2)  0
                                          1      0.392  7.408E-01  1.000E+00  3.498E-01
 13   0.472300   7.5 -1             2 u +X              (15/2-)  0
                                         10      0.183  3.104E-01  5.622E-01  8.115E-01
                                          4      0.374  4.194E-01  4.378E-01  4.388E-02
 14   0.496570   2.5 -1             2 g                          0
                                          7      0.264  9.009E-02  9.283E-02  3.040E-02
                                          1      0.497  9.009E-01  9.072E-01  6.939E-03
 15   0.503000   2.5  1             1 g                          0
                                          7      0.270  7.842E-01  1.000E+00  2.753E-01
 16   0.567400   1.5  1             1 g                          0
                                         12      0.175  1.607E-01  1.000E+00  5.223E+00
 17   0.574400   5.5  1             2 u                 (11/2+)  0
                                         11      0.200  3.551E-01  5.783E-01  6.286E-01
                                          5      0.370  4.035E-01  4.217E-01  4.515E-02
 18   0.611200   4.5 -1             1 u                  (9/2-)  0
                                          7      0.378  9.873E-01  1.000E+00  1.284E-02
 19   0.663000  -1.0  0             1                            0
                                          7      0.430  1.000E+00  1.000E+00  0.000E+00
 20   0.741200   8.5 -1             2 u +X              (17/2-)  0
                                         13      0.269  4.762E-01  6.090E-01  2.789E-01
                                         10      0.452  3.810E-01  3.910E-01  2.630E-02
 21   0.790900   6.5  1             2 u                 (13/2+)  0
                                         17      0.216  2.895E-01  4.360E-01  5.063E-01
                                         11      0.417  5.462E-01  5.640E-01  3.258E-02
 22   0.853400   6.5 -1             1 u                 (13/2-)  0
                                         18      0.242  8.615E-01  1.000E+00  1.608E-01
 23   0.959700   9.5 -1             2 u +X              (19/2-)  0
                                         20      0.218  2.179E-01  3.255E-01  4.936E-01
                                         13      0.487  6.603E-01  6.745E-01  2.161E-02
 24   1.036300   7.5  1             2 u                 (15/2+)  0
                                         21      0.245  3.071E-01  4.171E-01  3.582E-01
                                         17      0.462  5.687E-01  5.829E-01  2.481E-02
 25   1.217400   8.5 -1             1 u                 (17/2-)  0
                                         22      0.364  9.550E-01  1.000E+00  4.716E-02
 26   1.285400   8.5  1             2 u                 (17/2+)  0
                                         24      0.249  2.807E-01  3.771E-01  3.434E-01
                                         21      0.495  6.102E-01  6.229E-01  2.083E-02
 27   1.287700  10.5 -1             2 u +X              (21/2-)  0
                                         23      0.328  4.242E-01  4.933E-01  1.628E-01
                                         20      0.547  4.990E-01  5.067E-01  1.542E-02
 28   1.527100  11.5 -1             2 u +X              (23/2-)  0
                                         27      0.239  2.148E-01  2.972E-01  3.834E-01
                                         23      0.568  6.930E-01  7.028E-01  1.409E-02
 29   1.557700   9.5  1             2 u                 (19/2+)  0
                                         26      0.272  2.488E-01  3.159E-01  2.698E-01
                                         24      0.521  6.725E-01  6.841E-01  1.728E-02
 30   1.680100  10.5 -1             1 u                 (21/2-)  0
                                         25      0.463  9.759E-01  1.000E+00  2.470E-02
 31   1.820700  10.5  1             2 u                 (21/2+)  0
                                         29      0.263  2.732E-01  3.543E-01  2.966E-01
                                         26      0.535  6.354E-01  6.457E-01  1.621E-02
 32   1.891700  12.5 -1             2 u +X              (25/2-)  0
                                         28      0.365  4.499E-01  5.051E-01  1.227E-01
                                         27      0.604  4.890E-01  4.949E-01  1.218E-02
 33   2.089900  11.5  1             2 u                 (23/2+)  0
                                         31      0.269  3.428E-01  4.381E-01  2.781E-01
                                         29      0.532  5.528E-01  5.619E-01  1.645E-02
 34   2.144400  13.5 -1             2 u +X              (27/2-)  0
                                         32      0.253  3.681E-01  4.898E-01  3.306E-01
                                         28      0.617  5.043E-01  5.102E-01  1.158E-02
 35   2.215600  12.5 -1             1 u                 (25/2-)  0
                                         30      0.536  9.841E-01  1.000E+00  1.619E-02
 36   2.329100  12.5  1             2 u                 (25/2+)  0
                                         33      0.239  3.332E-01  4.613E-01  3.843E-01
                                         31      0.508  5.290E-01  5.387E-01  1.839E-02
 37   2.375700  12.5 -1             2 u +X              (25/2-)  0
                                         32      0.484  3.388E-01  3.585E-01  5.832E-02
                                         27      1.088  6.392E-01  6.415E-01  3.501E-03
 38   2.513400  14.5 -1             2 u +X              (29/2-)  0
                                         34      0.369  2.742E-01  3.068E-01  1.189E-01
                                         32      0.622  6.854E-01  6.932E-01  1.138E-02
 39   2.549200  14.5 -1             2 u +X              (29/2-)  0
                                         34      0.405  3.602E-01  3.937E-01  9.296E-02
                                         32      0.657  6.003E-01  6.063E-01  1.005E-02
 40   2.567600  13.5  1             2 u                 (27/2+)  0
                                         36      0.238  5.411E-01  7.510E-01  3.878E-01
                                         33      0.478  2.435E-01  2.490E-01  2.275E-02
 41   2.670200  15.5 -1             2 u +X              (31/2-)  0
                                         39      0.121  2.784E-01  1.000E+00  2.592E+00
                                         38      0.157  0.000E+00  0.000E+00  1.238E+00
 42   2.775500  15.5 -1             2 u +X              (31/2-)  0
                                         38      0.262  2.090E-01  2.715E-01  2.994E-01
                                         34      0.631  7.205E-01  7.285E-01  1.101E-02
 43   2.782300  14.5  1             2 u                 (29/2+)  0
                                         40      0.215  3.817E-01  5.789E-01  5.168E-01
                                         36      0.453  4.104E-01  4.211E-01  2.605E-02
 44   2.798200  14.5 -1             1 u                 (29/2-)  0
                                         35      0.583  9.869E-01  1.000E+00  1.324E-02
 45   2.837700  16.5 -1             2 u +X              (33/2-)  0
                                         41      0.168  4.355E-01  8.857E-01  1.034E+00
