 76Y    76   39    1    0    1    1   14.480000   -0.630000
  1   0.000000  -1.0  0   2.00E-07  0                            2 ?      0.0000 %P      ?      0.0000 %EC+%B+
 77Y    77   39    1    0    1    1   16.270000   -0.050000
  1   0.000000   2.5  1   5.70E-02  0                    (5/2+)  3 ?      0.0000 %P      =    100.0000 %EC+%B+ ?      0.0000 %ECP   
 78Y    78   39    4    2    1    1   13.690001    2.010000
  1   0.000000   0.0  1   5.30E-02  0                      (0+)  2 =    100.0000 %EC+%B+ ?      0.0000 %ECP   
  2   0.000000   5.0  1   5.80E+00  0   +X                 (5+)  2 =    100.0000 %EC+%B+ ?      0.0000 %ECP   
  3   0.281000   2.0  1             1                      (2+)  0
                                          1      0.281  0.000E+00  0.000E+00  2.560E-02
  4   0.787000   4.0  1             1                      (4+)  0
                                          3      0.506  0.000E+00  0.000E+00  3.711E-03
 79Y    79   39   12   16    1    1   13.799001    2.470000
  1   0.000000   2.5  1   1.48E+01  0                    (5/2+)  2 =    100.0000 %EC+%B+ ?      0.0000 %ECP   
  2   0.184000   3.5  1             1                    (7/2+)  0
                                          1      0.184  9.662E-01  1.000E+00  3.503E-02
  3   0.411300   4.5  1             2                    (9/2+)  0
                                          2      0.227  8.253E-01  8.421E-01  2.031E-02
                                          1      0.411  1.568E-01  1.579E-01  7.192E-03
  4   0.726900   5.5  1             2                   (11/2+)  0
                                          3      0.316  5.316E-01  5.363E-01  8.787E-03
                                          2      0.543  4.623E-01  4.637E-01  3.009E-03
  5   1.042400   6.5  1             2                   (13/2+)  0
                                          4      0.315  4.028E-01  4.064E-01  8.864E-03
                                          3      0.631  5.924E-01  5.936E-01  1.961E-03
  6   1.509000   7.5  1             2                   (15/2+)  0
                                          5      0.467  0.000E+00  0.000E+00  3.410E-03
                                          4      0.781  0.000E+00  0.000E+00  1.112E-03
  7   1.889000   8.5  1             2                   (17/2+)  0
                                          6      0.380  0.000E+00  0.000E+00  5.593E-03
                                          5      0.847  0.000E+00  0.000E+00  9.076E-04
  8   2.523000   9.5  1             1                   (19/2+)  0
                                          6      1.014  0.000E+00  0.000E+00  5.327E-04
  9   2.947000  10.5  1             1                   (21/2+)  0
                                          7      1.058  0.000E+00  0.000E+00  4.836E-04
 10   3.828000  11.5  1             1                   (23/2+)  0
                                          8      1.305  0.000E+00  0.000E+00  3.071E-04
 11   4.214000  12.5  1             1                   (25/2+)  0
                                          9      1.267  0.000E+00  0.000E+00  3.266E-04
 12   5.702000  14.5  1             1                   (29/2+)  0
                                         11      1.488  0.000E+00  0.000E+00  2.348E-04
 80Y    80   39   85  123   16    1   10.930000    3.030000
  1   0.000000   4.0 -1   3.01E+01  0 u                    (4-)  2 =    100.0000 %EC+%B+ ?      0.0000 %ECP   
  2   0.228500   1.0 -1   4.80E+00  1 u                    (1-)  2 =     19.0000 %EC+%B+ =     81.0000 %IT    
                                          1      0.229  5.294E-01  8.100E-01  5.300E-01
  3   0.257100   5.0 -1             1 u                    (5-)  0
                                          1      0.257  9.854E-01  1.000E+00  1.478E-02
  4   0.312600   2.0  1   4.70E-06  1 u                    (2+)  1 =    100.0000 %IT    
                                          2      0.084  8.475E-01  1.000E+00  1.800E-01
